#OTU ID	ERR2712406	ERR2712407	ERR2712408	ERR2712409	ERR2712410	ERR2712411	ERR2712412	ERR2712413	ERR2712414	ERR2712415	ERR2712416	ERR2712417	ERR2712418	ERR2712419	ERR2712420	ERR2712421	ERR2712422	ERR2712423	ERR2712424	ERR2712425	ERR2712426	ERR2712427	ERR2712428	ERR2712429	ERR2712430	ERR2712431	ERR2712432	ERR2712433	ERR2712434	ERR2712435	ERR2712436	ERR2712437	ERR2712438	ERR2712439	ERR2712440	ERR2712441	ERR2712442	ERR2712443	ERR2712444	ERR2712445	ERR2712446	ERR2712447	ERR2712448	ERR2712449	ERR2712450	ERR2712451	ERR2712452	ERR2712453	ERR2712454	ERR2712455	ERR2712456	ERR2712457	ERR2712458	ERR2712459	ERR2712460	ERR2712461	ERR2712462	ERR2712463	ERR2712464	ERR2712465	ERR2712466	ERR2712467	ERR2712468	ERR2712469	ERR2712470	ERR2712471	ERR2712472	ERR2712473	ERR2712474	ERR2712475	ERR2712476	ERR2712477	ERR2712478	ERR2712479	ERR2712480	ERR2712481	ERR2712482	ERR2712483	ERR2712484	ERR2712485	ERR2712486	ERR2712487	ERR2712488	ERR2712489	ERR2712490	ERR2712491	ERR2712492	ERR2712493	ERR2712494	ERR2712495	ERR2712496	ERR2712497	ERR2712498	ERR2712499	ERR2712500	ERR2712501	ERR2712502	ERR2712503	ERR2712504	ERR2712505	ERR2712506	ERR2712507	ERR2712508	ERR2712509	ERR2712510	ERR2712511	ERR2712512	ERR2712513	ERR2712514	ERR2712515	ERR2712516	ERR2712517	ERR2712518	ERR2712519	ERR2712520	ERR2712521	ERR2712522	ERR2712523	ERR2712524	ERR2712525	ERR2712526	ERR2712527	ERR2712528	ERR2712529	ERR2712530	ERR2712531	ERR2712532	ERR2712533	ERR2712534	ERR2712535	ERR2712536	ERR2712537	ERR2712538	ERR2712539	ERR2712540	ERR2712541	ERR2712542	ERR2712543	ERR2712544	ERR2712545	ERR2712546	ERR2712547	ERR2712548	ERR2712549	ERR2712550	ERR2712551	ERR2712552	ERR2712553	ERR2712554	ERR2712555	ERR2712556	ERR2712557	ERR2712558	ERR2712559	ERR2712560	ERR2712561	ERR2712562	ERR2712563	ERR2712564	ERR2712565	ERR2712566	ERR2712567	ERR2712568	ERR2712569	ERR2712570	ERR2712571	ERR2712572	ERR2712573	ERR2712574	ERR2712575	ERR2712576	ERR2712577	ERR2712578	ERR2712579	ERR2712580	ERR2712581	ERR2712582	ERR2712583	ERR2712584	ERR2712585	ERR2712586	ERR2712587	ERR2712588	ERR2712589	ERR2712590	ERR2712591	ERR2712592	ERR2712593	ERR2712594	ERR2712595	ERR2712596	ERR2712597	ERR2712598	ERR2712599	ERR2712600	ERR2712601	ERR2712602	ERR2712603	ERR2712604	ERR2712605	ERR2712606	ERR2712607	ERR2712608	ERR2712609	ERR2712610	ERR2712611	ERR2712612	ERR2712613	ERR2712614	ERR2712615	ERR2712616	ERR2712617	ERR2712618	ERR2712619	ERR2712620	ERR2712621	ERR2712622	ERR2712623	ERR2712624	ERR2712625	ERR2712626	ERR2712627	ERR2712628	ERR2712629	ERR2712630	ERR2712631	ERR2712632	ERR2712633	ERR2712634	ERR2712635	ERR2712636	ERR2712637	ERR2712638	ERR2712639	ERR2712640	ERR2712641	ERR2712642	ERR2712643	ERR2712644	ERR2712645	ERR2712646	ERR2712647	ERR2712648	ERR2712649	ERR2712650	ERR2712651	ERR2712652	ERR2712653	ERR2712654	ERR2712655	ERR2712656	ERR2712657	ERR2712658	ERR2712659	ERR2712660	ERR2712661	ERR2712662	ERR2712663	ERR2712664	ERR2712665	ERR2712666	ERR2712667	ERR2712668	ERR2712669	ERR2712670	ERR2712671	ERR2712672	ERR2712673	ERR2712674	ERR2712675	ERR2712676	ERR2712677	ERR2712678	ERR2712679	ERR2712680	ERR2712681	ERR2712682	ERR2712683	ERR2712684	ERR2712685	ERR2712686	ERR2712687	ERR2712688	ERR2712689	ERR2712690	ERR2712691	ERR2712692	ERR2712693	ERR2712694	ERR2712695	ERR2712696	ERR2712697	ERR2712698	ERR2712699	ERR2712700	ERR2712701	ERR2712702	ERR2712703	ERR2712704	ERR2712705	ERR2712706	ERR2712707	ERR2712708	ERR2712709	ERR2712710	ERR2712711	ERR2712712	ERR2712713	ERR2712714	ERR2712715	ERR2712716	ERR2712717	ERR2712718	ERR2712719	ERR2712720	ERR2712721	ERR2712722	ERR2712723	ERR2712724	ERR2712725	ERR2712726	ERR2712727	ERR2712728	ERR2712729	ERR2712730	ERR2712731	ERR2712732	ERR2712733	ERR2712734	ERR2712735	ERR2712736	ERR2712737	ERR2712738	ERR2712739	ERR2712740	ERR2712741	ERR2712742	ERR2712743	ERR2712744	ERR2712745	ERR2712746	ERR2712747	ERR2712748	ERR2712749	ERR2712750	ERR2712751	ERR2712752	ERR2712753	ERR2712754	ERR2712755	ERR2712756	ERR2712757	ERR2712758	ERR2712759	ERR2712760	ERR2712761	ERR2712762	ERR2712763	ERR2712764	ERR2712765	ERR2712766	ERR2712767	ERR2712768	ERR2712769	ERR2712770	ERR2712771	ERR2712772	ERR2712773	ERR2712774	ERR2712775	ERR2712776	ERR2712777	ERR2712778	ERR2712779	ERR2712780	ERR2712781	ERR2712782	ERR2712783	ERR2712784	ERR2712785	ERR2712786	ERR2712787	ERR2712788	ERR2712789	ERR2712790	ERR2712791	ERR2712792	ERR2712793	ERR2712794	ERR2712795	ERR2712796	ERR2712797	ERR2712798	ERR2712799	ERR2712800	ERR2712801	ERR2712802	ERR2712803	ERR2712804	ERR2712805	ERR2712806	ERR2712807	ERR2712808	ERR2712809	ERR2712810	ERR2712811	ERR2712812	ERR2712813	ERR2712814	ERR2712815	ERR2712816	ERR2712817	ERR2712818	ERR2712819	ERR2712820	ERR2712821	ERR2712822	ERR2712823	ERR2712824	ERR2712825	ERR2712826	ERR2712827	ERR2712828	ERR2712829	ERR2712830	ERR2712831	ERR2712832	ERR2712833	ERR2712834	ERR2712835	ERR2712836	ERR2712837	ERR2712838	ERR2712839	ERR2712840	ERR2712841	ERR2712842	ERR2712843	ERR2712844	ERR2712845	ERR2712846	ERR2712847	ERR2712848	ERR2712849	ERR2712850	ERR2712851	ERR2712852	ERR2712853	ERR2712854	ERR2712855	ERR2712856	ERR2712857	ERR2712858	ERR2712859	ERR2712860	ERR2712861	ERR2712862	ERR2712863	ERR2712864	ERR2712865	ERR2712866	ERR2712867	ERR2712868	ERR2712869	ERR2712870	ERR2712871	ERR2712872	ERR2712873	ERR2712874	ERR2712875	ERR2712876	ERR2712877	ERR2712878	ERR2712879	ERR2712880	ERR2712881	ERR2712882	ERR2712883	ERR2712884	ERR2712885	ERR2712886	ERR2712887	ERR2712888	ERR2712889	ERR2712890	ERR2712891	ERR2712892	ERR2712893	ERR2712894	ERR2712895	ERR2712896	ERR2712897	ERR2712898	ERR2712899	ERR2712900	ERR2712901	ERR2712902	ERR2712903	ERR2712904	ERR2712905	ERR2712906	ERR2712907	ERR2712908	ERR2712909	ERR2712910	ERR2712911	ERR2712912	ERR2712913	ERR2712914	ERR2712915	ERR2712916	ERR2712917	ERR2712918	ERR2712919	ERR2712920	ERR2712921	ERR2712922	ERR2712923	ERR2712924	ERR2712925	ERR2712926	ERR2712927	ERR2712928	ERR2712929	ERR2712930	ERR2712931	ERR2712932	ERR2712933	ERR2712934	ERR2712935	ERR2712936	ERR2712937	ERR2712938	ERR2712939	ERR2712940	ERR2712941	ERR2712942	ERR2712943	ERR2712944	ERR2712945	ERR2712946
OTU_1	12	10	16	9	10	16	10	10	4	10	8	13	14	8	14	5	1126	21	68	35	14	1623	10	264	630	7	21	3855	1750	2416	2380	21	22	13	14	34	10	19	23	9	16	44	7	0	11	9	11	6	10	13	12	15	446	14	24	7	47	16	14	18	81	32	273	1397	140	22	4089	44	15	2488	81	9	17	52	21	11	2414	4219	6928	4170	12	9412	5594	2992	3014	6223	1732	422	2936	2474	4501	1117	11	7	1885	2108	4386	1723	7143	4434	3836	2208	1713	2253	948	4049	5077	6	4482	2861	2447	1930	3810	4925	2576	2209	2385	5555	3369	3472	3198	3048	3724	3354	4229	2559	6415	10	3842	4554	3054	1145	1177	2336	7829	1541	2774	1987	1079	1512	4509	1782	1171	2628	2919	5835	5031	4260	8500	2287	1066	964	2259	1624	689	6137	2522	7	3063	4151	2042	349	9862	6046	2728	9	4588	1709	2277	3762	2119	4805	1637	4161	3561	6583	1291	1597	1397	466	1832	943	8764	809	4118	3877	5852	4084	979	3826	3837	633	1415	1959	629	3903	2414	4543	11	884	639	2115	4604	2465	4248	691	2326	1735	5571	1070	3337	2474	3551	2694	7146	2559	160	279	36	28	93	112	38	49	153	113	29	30	21	30	30	175	51	32	14	167	142	138	425	381	231	30	60	100	69	234	69	75	9	19	84	66	72	7	89	15	73	53	95	132	4076	829	1423	2597	1703	5285	2926	1248	1431	1229	1328	785	1238	897	9	3936	1367	345	3004	1385	14233	21	23	1547	5438	6611	2001	5330	170	2849	3166	1236	1802	1390	1770	1771	4274	2484	1523	6693	3224	2577	2673	3016	6688	157	1626	1891	4166	11707	2540	282	3471	731	11180	3930	2594	3199	3212	2625	6921	1263	3620	275	2343	2008	4431	1525	812	1318	6	7611	4495	5189	676	9	828	5688	4727	1455	386	3913	7352	3313	9	3816	2936	5230	2906	2150	3050	1723	1380	2041	2989	9	839	3710	5040	2988	3181	8635	1672	2908	2937	1468	14	801	1534	2800	3062	676	294	1962	1693	6341	5013	9	578	5907	3243	8087	1915	1452	2914	2217	9	3900	4260	2713	5313	890	4683	2845	12574	6692	7161	1113	1595	5709	2636	3090	2604	15	2483	4664	2365	4221	9044	1932	3835	4498	6018	1220	2610	7991	5157	1791	3037	4336	3137	3775	4747	1877	1782	4275	2476	625	2749	1448	5232	1871	1829	11510	1738	5786	4195	1598	8	7495	60	1488	596	7884	1669	3787	2800	1937	2163	309	3624	1406	1507	2159	749	518	22	4861	2234	4779	5068	3812	3231	2974	2974	7204	496	1301	2190	2249	10464	9268	5594	3456	9	2767	3292	3454	4218	2410	6457	5211	2014	3225	5186	1588	2596	3207	3667	7125	3697	5858	2155	73	9876	2594	2292	3854	2542	2825	4377	3195	3759	5024	9603	2565	4968	1499	2160	1928	6235	3539	6526	2270	1502	2324	3150	1290	1795	4273	2460	5889	723	652	3927	2621	1126	3160	3750	204	6486	7338	1741	2591	1320	3504	3433	1402	4747	10753	5084
OTU_10	1732	2308	7	471	8	472	18	241	2801	17	16	12	850	349	184	266	693	2945	301	741	3278	154	238	295	170	2143	549	35	6	1	935	296	2312	1667	3947	343	219	1	244	202	655	19	535	614	72	1	198	4982	257	1839	820	207	70	43	1052	143	662	14	262	4909	1562	1462	269	21	72	498	47	193	259	2	1115	5407	1752	0	1667	1211	34	40	10	655	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	2	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	2	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	9	1	113	2	200	54	675	218	421	310	48	50	2377	1217	4925	26	2472	56	254	141	417	367	22	1	5	485	2560	165	335	0	1561	47	386	267	28	2	301	204	3361	43	281	7	162	119	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	0	1	0	0	2	0	1	2	0	0	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	2	1	0	1	0	1	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	2	1	0	1	1	0	0	1	0	2	1	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	1	1	0
OTU_100	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	4	0	0	24	4	17	3	0	1	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	8	0	0	1	22	0	0	14	0	0	0	0	0	0	1	18	18	18	0	0	0	0	0	63	70	0	0	73	0	0	44	0	36	0	0	4	1	16	0	0	0	0	0	62	13	0	0	42	0	0	0	4	283	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	29	1	21	0	0	0	0	17	0	0	0	0	0	68	0	43	3	0	0	1	0	0	26	15	0	0	10	0	0	23	16	0	0	0	0	0	7	333	81	0	16	0	0	8	1	0	0	0	0	0	2	401	0	0	0	0	0	19	0	0	0	0	1	0	0	131	33	0	1	4	21	5	0	14	83	26	0	0	18	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	15	0	0	95	0	1876	0	0	0	27	0	147	20	0	1	0	4	22	0	0	0	0	0	36	5	51	0	1	0	1	14	0	0	0	21	0	9	0	78	0	1	0	60	0	0	0	0	0	2	20	114	0	0	0	0	11	0	463	0	0	0	0	19	109	0	0	466	13	0	0	1	0	0	0	0	0	0	10	165	0	0	1	0	2	24	4	10	349	0	1	398	4	0	64	0	32	66	0	17	1	77	13	0	0	0	0	0	11	7	10	0	0	26	0	0	25	0	0	76	5	134	3	0	138	0	0	0	0	26	0	20	9	20	7	12	92	0	20	131	47	9	0	0	12	19	0	0	1	0	0	41	34	68	1	103	52	16	34	16	19	5	6	0	0	0	18	3	42	0	0	4	0	90	1	0	0	12	0	0	0	1	121	0	0	1	24	0	16	33	0	0	120	0	5	6	0	0	9	34	0	13	0	69	90	15	0	12	31	4	11	25	55	9	0	0	2	40	9	57	0	56	2	0	0	0	0	42	17	128	0	21	29	4	13	4	3	4	18	7	2	12	2	35	16	10	0	0	2	1	3	121	0	4	17	7	25	11	175	63	0	0	0	7	0	35	0	0	39	2	0	0	9	22	0	6	5	1	69	0	19
OTU_1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	166	0	55	36	3	68	5	186	27	44	3	2	3	0	103	72	1	91	44	112	18	1	54	72	9	5	1	45	29	3	8	53	24	27	0	16	21	33	11	55	38	16	80	34	30	38	0	64	118	7	66	19	2	321	11	16	5	26	12	20	26	58	2	18	1	6	36	11	23	177	35	18	0	19	237	20	0	19	39	3	34	6	252	82	0	17	7	2	1	3	31	2	0	39	8	70	135	59	23	16	7	33	1	22	22	35	9	9	6	0	18	9	46	11	22	1	28	4	2	3	4	3	0	5	0	77	17	9	15	6	0	0	6	0	18	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	1	5	68	4	37	21	43	91	17	1	0	1	0	0	15	36	0	2	4	0	0	0	61	0	1	3	160	21	9	5	13	401	16	7	0	50	0	22	4	47	6	31	7	75	29	10	13	0	25	3	11	8	3	84	2	0	69	61	5	44	44	71	0	0	1	8	2	2	11	1	26	61	11	11	4	43	20	0	1	46	1	1	32	2	11	0	16	16	26	4	0	5	11	5	1	12	4	46	0	15	6	0	18	14	37	2	12	0	0	0	20	25	0	27	116	45	0	44	0	5	0	0	29	0	4	0	1	0	0	5	1	0	0	65	0	2	0	0	2	5	1	18	3	0	2	0	9	3	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	10	0	0	0	21	15	0	4	6	6	2	85	0	0	53	0	0	0	7	3	0	1	2	13	0	0	0	1	114	1	9	3	0	0	0	3	0	0	0	0	42	343	0	9	0	0	0	0	2	3	11	0	0	0	0	2	0	0	11	0	10	18	2	0	0	8	0	145	0	26	0	0	0	10	7	14	0	0	0	1	0	3	0	2	15	60	9	2	0	1	0	1	0	0	1	0	56	15	0	5	0	1	80	0	4	0	10	0	0	6	0	0	2	0	10	0
OTU_1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1003	4	3	15	0	12	1	0	3	8	9	14	0	5	2	2	3	3	11	0	9	1	0	0	0	6	0	3	4	0	0	5	3	0	13	0	1	3	7	1	6	1	2	1	1	0	0	2	1	4	2	6	3	3	2	7	0	3	7	4	1	5	6	2	1	2	4	0	1	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1	1	0	3	2	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3	0	1	11	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1004	1	14	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	2	0	0	5	0	0	0	1	0	0	3	6	0	12	0	0	6	7	0	0	8	6	2	0	0	3	0	0	0	7	0	0	0	3	0	0	1	0	4	0	1	0	2	26	0	0	0	0	0	1	0	0	3	1	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	0	1	5	1	1	1	0	1	0	0	2	0	0	0	0	4	0	1	1	1	0	1	5	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1005	4	2	4	3	4	3	3	1	3	4	2	2	1	2	0	0	4	0	3	0	0	1	1	0	3	4	3	1	2	1	3	3	0	0	7	3	2	0	3	0	0	0	1	0	4	0	0	0	2	1	1	1	2	0	1	0	0	2	0	0	0	5	0	1	0	4	2	2	1	0	0	7	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
